"McGill Univ, Dept Mech Engn, Montreal, PQ H3A 2K6, Canada;",grid.14709.3b,"McGill University","Montreal","Quebec","CANADA"
"Univ Augsburg, Inst Phys, Ctr Elect Correlat & Magnetism, D-86135 Augsburg, Germany",grid.7307.3,"University of Augsburg","Augsburg","Bayern","GERMANY"
"Cornell Univ, Sch Civil & Environm Engn, Ctr Appl Math, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Harvard Univ, Sch Med, Dept Med, Brigham & Womens Hosp, Boston, MA 02115 USA;",grid.38142.3c,"Harvard University","Cambridge","Massachusetts","UNITED STATES"
"Cornell Univ, Sch Appl & Engn Phys, Ithaca, NY USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Northeastern Univ, Barnett Inst Chem & Biol Anal, Dept Chem Engn, Boston, MA 02115 USA;",grid.261112.7,"Northeastern University","Boston","Massachusetts","UNITED STATES"
"San Diego State Univ, San Diego, CA 92182 USA;",grid.263081.e,"San Diego State University","San Diego","California","UNITED STATES"
"Kumoh Natl Inst Technol, Gyeongbuk, South Korea;",grid.418997.a,"Kumoh National Institute of Technology","Gumi","","SOUTH KOREA"
"Univ Calif Los Angeles, Los Angeles, CA USA",grid.19006.3e,"University of California Los Angeles","Los Angeles","California","UNITED STATES"
"Western Washington Univ, Bellingham, WA 98225 USA;",grid.281386.6,"Western Washington University","Bellingham","Washington","UNITED STATES"
"Zhejiang Univ, Coll Chem & Biol Engn, Hangzhou 310027, Zhejiang, Peoples R China",grid.13402.34,"Zhejiang University","Hangzhou","Zhejiang","CHINA"
"Univ Crete, Dept Mat Sci & Technol, Iraklion, Crete, Greece;",grid.8127.c,"University of Crete","Heraklion","","GREECE"
"McMaster Univ, Dept Comp & Software, Hamilton, ON L8S 4L7, Canada",grid.25073.33,"McMaster University","Hamilton","Ontario","CANADA"
"Univ Calif San Francisco, Eli & Edythe Broad Ctr Regenerat Med & Stem Cell, San Francisco, CA 94143 USA",grid.266102.1,"University of California, San Francisco","San Francisco","California","UNITED STATES"
"Univ Essex, Sch Biol Sci, Colchester CO4 3SQ, Essex, England;",grid.8356.8,"University of Essex","Colchester","Essex","UNITED KINGDOM"
"Univ Kent, Canterbury CT2 7NZ, Kent, England;",grid.9759.2,"University of Kent","Canterbury","Kent","UNITED KINGDOM"
"Colgate Univ, Dept Geol, Hamilton, NY 13346 USA",grid.254361.7,"Colgate University","Hamilton","New York","UNITED STATES"
"Univ Leuven, Dept Phys & Astron, B-3001 Leuven, Belgium;",grid.5596.f,"University of Leuven","Leuven","","BELGIUM"
"Harvard Univ, Dept Organism & Evolutionary Biol, Cambridge, MA 02138 USA;",grid.38142.3c,"Harvard University","Cambridge","Massachusetts","UNITED STATES"
"Harvard Univ, Massachusetts Gen Hosp, Sch Med, Plast Surg Res Lab, Boston, MA 02115 USA;",grid.38142.3c,"Harvard University","Cambridge","Massachusetts","UNITED STATES"
"Cornell Univ, Dept Mech & Aerosp Engn, Field Theoret & Appl Mech, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Korea Univ, KU KIST Grad Sch Converging Sci & Technol, Seoul 136701, South Korea;",grid.222754.4,"Korea University","Seoul","","SOUTH KOREA"
"Cornell Univ, Sch Appl & Engn Phys, Nanobiotechnol Ctr, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Rennes 1, Inst Phys Rennes, UMR CNRS 6251, F-35042 Rennes, France",grid.410368.8,"University of Rennes 1","Rennes","","FRANCE"
"Cornell Univ, Johnson Grad Sch Business, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Lehigh Univ, Bioengn Program, Bethlehem, PA 18018 USA",grid.259029.5,"Lehigh University","Bethlehem","Pennsylvania","UNITED STATES"
"Univ Cantabria, Inst Hidraul Ambiental, Santander, Spain;",grid.7821.c,"University of Cantabria","Santander","","SPAIN"
"Stanford Univ, Dept Biol Sci, Stanford, CA 94305 USA",grid.168010.e,"Stanford University","Stanford","California","UNITED STATES"
"Univ Calif Irvine, Grad Sch Management, Irvine, CA 92717 USA",grid.266093.8,"University of California, Irvine","Irvine","California","UNITED STATES"
"Univ Calif Los Angeles, Dept Mat Sci & Engn, Los Angeles, CA 90095 USA;",grid.19006.3e,"University of California Los Angeles","Los Angeles","California","UNITED STATES"
"Nagoya Univ, Solar Terr Environm Lab, Chikusa Ku, Nagoya, Aichi 4648601, Japan;",grid.27476.30,"Nagoya University","Nagoya","","JAPAN"
"Cornell Univ, Dept Elect & Comp Engn, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Howard Hughes Med Inst, Stanford, CA USA;",grid.413575.1,"Howard Hughes Medical Institute","Chevy Chase","Maryland","UNITED STATES"
"Australian Natl Univ, Res Sch Phys Sci & Engn, Canberra, ACT 0200, Australia;",grid.1001.0,"Australian National University","Canberra","Australian Capital Territory","AUSTRALIA"
"Yale Univ, Dept Pediat, Sch Med, New Haven, CT 06520 USA",grid.47100.32,"Yale University","New Haven","Connecticut","UNITED STATES"
"Rice Univ, Dept Chem, Houston, TX 77251 USA;",grid.21940.3e,"Rice University","Houston","Texas","UNITED STATES"
"Princeton Univ, Dept Chem Engn, Princeton, NJ 08544 USA;",grid.16750.35,"Princeton University","Princeton","New Jersey","UNITED STATES"
"Univ Rochester, Dept Biomed Engn, Rochester, NY USA",grid.16416.34,"University of Rochester","Rochester","New York","UNITED STATES"
"Cornell Univ, SonicMEMS Lab, Sch Elect & Comp Engn, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Shenzhen Univ, Key Lab Optoelect Devices & Syst, Minist Educ & Guangdong Prov, Coll Optoelect Engn, Shenzhen 518060, Peoples R China;",grid.263488.3,"Shenzhen University","Shenzhen","","CHINA"
"Harvard Univ, Brigham & Womens Hosp, Sch Med, Dept Med, Boston, MA 02115 USA;",grid.38142.3c,"Harvard University","Cambridge","Massachusetts","UNITED STATES"
"Univ Regina, Environm Syst Engn Program, Regina, SK S4S 0A2, Canada",grid.57926.3f,"University of Regina","Regina","Saskatchewan","CANADA"
"Univ Groningen, Zernike Inst Adv Mat, NL-9747 AG Groningen, Netherlands",grid.4830.f,"University of Groningen","Groningen","Groningen","NETHERLANDS"
"Michigan State Univ, Dept Phys & Astron, E Lansing, MI 48824 USA;",grid.17088.36,"Michigan State University","East Lansing","Michigan","UNITED STATES"
"Yale Univ, Dept Biochem & Mol Biophys, New Haven, CT USA;",grid.47100.32,"Yale University","New Haven","Connecticut","UNITED STATES"
"New Mexico State Univ, Klipsch Sch ECE, Las Cruces, NM 88003 USA",grid.24805.3b,"New Mexico State University","Las Cruces","New Mexico","UNITED STATES"
"Univ Zurich, Dept Biochem, CH-8057 Zurich, Switzerland;",grid.7400.3,"University of Zurich","Zurich","","SWITZERLAND"
"Yale Univ, Dept Chem, New Haven, CT 06520 USA",grid.47100.32,"Yale University","New Haven","Connecticut","UNITED STATES"
"Cornell Univ, Cornell NanoScale Facil, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ S Carolina, Dept Chem & Biochem, Columbia, SC 29205 USA;",grid.254567.7,"University of South Carolina","Columbia","South Carolina","UNITED STATES"
"Cornell Univ, Plasma Studies Lab, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Cornell Nanoscale Sci & Technol Facil, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Columbia Univ, New York, NY 10032 USA;",grid.21729.3f,"Columbia University","New York","New York","UNITED STATES"
"Purdue Univ, Krannert Sch Management, W Lafayette, IN 47907 USA;",grid.169077.e,"Purdue University","West Lafayette","Indiana","UNITED STATES"
"Cornell Univ, Cornell NanoScale Sci & Technol Facil, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Harvard Univ, Sch Publ Hlth, Dept Biostat, Boston, MA 02115 USA;",grid.38142.3c,"Harvard University","Cambridge","Massachusetts","UNITED STATES"
"Univ Texas Austin, Ctr Res Water Resources, Austin, TX 78712 USA;",grid.89336.37,"University of Texas at Austin","Austin","Texas","UNITED STATES"
"Yale Univ, Sch Med, Dept Pathol, New Haven, CT 06510 USA",grid.47100.32,"Yale University","New Haven","Connecticut","UNITED STATES"
"Cornell Univ, Weill Inst Cell & Mol Biol, Dept Biomed Engn, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Vienna, Dept Internal Med 3, Div Nephrol Dialysis, A-1010 Vienna, Austria;",grid.10420.37,"University of Vienna","Vienna","","AUSTRIA"
"Cornell Univ, Sch Elect Engn, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Dundee, Div Civil Engn, Dundee, Scotland;",grid.8241.f,"University of Dundee","Dundee","","UNITED KINGDOM"
"Duke Univ, Sch Med, Dept Med, Durham, NC 27706 USA;",grid.26009.3d,"Duke University","Durham","North Carolina","UNITED STATES"
"Univ Chicago, Dept Radiol, Chicago, IL 60637 USA;",grid.170205.1,"University of Chicago","Chicago","Illinois","UNITED STATES"
"Cornell Univ, Dept Operat Res & Syst Engn, Sch OR& IE, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Tokyo, Dept Adv Mat Sci, Chiba 2778561, Japan;",grid.26999.3d,"University of Tokyo","Tokyo","","JAPAN"
"Cornell Univ, Dept Biomed Engn, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Natl Chiao Tung Univ, Dept Mat Sci & Engn, Hsinchu 30010, Taiwan;",grid.260539.b,"National Chiao Tung University","Hsinchu","","TAIWAN"
"Cornell Univ, Weill Med Coll, Dept Radiol, New York, NY 10021 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Asan Med Ctr, Seoul, South Korea",grid.413967.e,"Asan Medical Center","Seoul","","SOUTH KOREA"
"Cornell Univ, Dept Mol Med, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Baker Inst Anim Hlth, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Bath, Ctr Photon & Photon Mat, Bath BA2 7AY, Avon, England;",grid.7340.0,"University of Bath","Bath","Bath and North East Somerset","UNITED KINGDOM"
"Univ Melbourne, Sch Chem, Inst Bio21, Melbourne, Vic 3010, Australia",grid.1008.9,"University of Melbourne","Melbourne","Victoria","AUSTRALIA"
"Hongik Univ, Dept Chem Engn, Seoul, South Korea",grid.412172.3,"Hongik University","Seoul","","SOUTH KOREA"
"Cornell Univ, Sibley Sch ofMechan & Aerosp Engn, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Stanford Univ, Dept Biol, Stanford, CA 94305 USA",grid.168010.e,"Stanford University","Stanford","California","UNITED STATES"
"Univ Calif Los Angeles, Dept Elect Engn, Los Angeles, CA 90095 USA;",grid.19006.3e,"University of California Los Angeles","Los Angeles","California","UNITED STATES"
"Univ Arizona, Inst Study Planet Earth, Tucson, AZ 85721 USA;",grid.134563.6,"University of Arizona","Tucson","Arizona","UNITED STATES"
"Univ Texas Dallas, Dallas, TX 75080 USA",grid.267323.1,"University of Texas at Dallas","Richardson","Texas","UNITED STATES"
"Univ Ulsan, Dept Phys, Ulsan 680749, South Korea;",grid.267370.7,"University of Ulsan","Ulsan","","SOUTH KOREA"
"Harvard Univ, Massachusetts Gen Hosp, Sch Med, Adv Microscopy Program,Ctr Syst Biol, Boston, MA USA;",grid.38142.3c,"Harvard University","Cambridge","Massachusetts","UNITED STATES"
"Boston Univ, Photon Ctr, Boston, MA 02215 USA;",grid.189504.1,"Boston University","Boston","Massachusetts","UNITED STATES"
"Cornell Univ, Weill Cornell Med Coll, Div Hematol, New York, NY 10065 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Maine, Climate Change Inst, Orono, ME USA;",grid.21106.34,"University of Maine","Orono","Maine","UNITED STATES"
"Cornell Univ, Lab Atom & Solid State Phys, Dept Phys, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Grenoble Alpes, CNRS, Inst Planetol & Astrophys Grenoble, F-38000 Grenoble, France;",grid.450307.5,"Université Grenoble Alpes","Saint-Martin-d'Hères","","FRANCE"
"Temple Univ, Dept Phys, Philadelphia, PA 19122 USA;",grid.264727.2,"Temple University","Philadelphia","Pennsylvania","UNITED STATES"
"Univ Wurzburg, D-97074 Wurzburg, Germany;",grid.8379.5,"University of Würzburg","Wurzburg","Bayern","GERMANY"
"Univ Cambridge, Nanosci Ctr, Cambridge CB3 0FF, England;",grid.5335.0,"University of Cambridge","Cambridge","","UNITED KINGDOM"
"Univ Montreal, Montreal, PQ, Canada;",grid.14848.31,"University of Montreal","Montreal","Quebec","CANADA"
"Texas A&M Univ, Dept Atmospher Sci, College Stn, TX 77843 USA;",grid.264756.4,"Texas A&M University","College Station","Texas","UNITED STATES"
"Monash Univ, Sch Geosci, Clayton, Vic 3800, Australia;",grid.1002.3,"Monash University","Melbourne","Victoria","AUSTRALIA"
"Dalian Univ Technol, Sch Hydraul Engn, Dalian, Peoples R China;",grid.30055.33,"Dalian University of Technology","Dalian","","CHINA"
"Johns Hopkins Univ, Sch Med, Vasc Program, Inst Cell Engn, Baltimore, MD 21205 USA;",grid.21107.35,"Johns Hopkins University","Baltimore","Maryland","UNITED STATES"
"Univ Tokyo, Dept Appl Chem, Bunkyo Ku, Tokyo 1138656, Japan",grid.26999.3d,"University of Tokyo","Tokyo","","JAPAN"
"Free Univ Berlin, Inst Geol Wissensch, D-12249 Berlin, Germany;",grid.14095.39,"Free University of Berlin","Berlin","","GERMANY"
"Calif State Univ Fullerton, Fullerton, CA 92834 USA;",grid.253559.d,"California State University, Fullerton","Fullerton","California","UNITED STATES"
"Univ Dayton, Dept Civil & Environm Engn, Dayton, OH 45469 USA;",grid.266231.2,"University of Dayton","Dayton","Ohio","UNITED STATES"
"Tel Aviv Univ, IL-69978 Tel Aviv, Israel;",grid.12136.37,"Tel Aviv University","Tel Aviv","","ISRAEL"
"Wesleyan Univ, Dept Phys, Middletown, CT 06459 USA;",grid.268117.b,"Wesleyan University","Middletown","Connecticut","UNITED STATES"
"Univ Basel, Biozentrum, Maurice E Muller Inst Struct Biol, Basel, Switzerland",grid.6612.3,"University of Basel","Basel","Basel-Stadt","SWITZERLAND"
"Queens Univ, Dept Civil Engn, Environm Fluid Dynam Lab, Kingston, ON K7L 3N6, Canada;",grid.410356.5,"Queen's University","Kingston","Ontario","CANADA"
"Cornell Univ, Meinig Sch Biomed Engn, Ithaca, NY USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Salerno, Dept Ind Engn, I-84084 Fisciano, SA, Italy;",grid.11780.3f,"University of Salerno","Fisciano","","ITALY"
"Univ Sheffield, Dept Mat Engn, Sheffield S1 3JD, S Yorkshire, England",grid.11835.3e,"University of Sheffield","Sheffield","","UNITED KINGDOM"
"Natl Univ Singapore, Dept Chem & Biomol Engn, Singapore 119260, Singapore;",grid.4280.e,"National University of Singapore","Singapore","","SINGAPORE"
"Cornell Univ, Cornell Inst Publ Affairs, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Grad Field Microbiol, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Ecol & Systemat Sect, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ S Carolina, Charleston, SC 29379 USA;",grid.254567.7,"University of South Carolina","Columbia","South Carolina","UNITED STATES"
"Univ Calif Berkeley, Lawrence Berkeley Natl Lab, Div Earth Sci, Berkeley, CA 94720 USA;",grid.47840.3f,"University of California, Berkeley","Berkeley","California","UNITED STATES"
"Western Michigan Univ, Environm & Sustainabil Studies Program, Kalamazoo, MI 49008 USA;",grid.268187.2,"Western Michigan University","Kalamazoo","Michigan","UNITED STATES"
"Duke Univ, Durham, NC 27705 USA;",grid.26009.3d,"Duke University","Durham","North Carolina","UNITED STATES"
"Dalhousie Univ, Fac Comp Sci, Halifax, NS, Canada;",grid.55602.34,"Dalhousie University","Halifax","Nova Scotia","CANADA"
"Cornell Univ, Dept Ecol & Evolutionary Biol, Ithaca, NY USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Tsinghua Univ, Sch Environm, Beijing 100084, Peoples R China;",grid.12527.33,"Tsinghua University","Beijing","Beijing","CHINA"
"Univ Dundee, Div Civil Engn, Dundee DD1 4HN, Scotland;",grid.8241.f,"University of Dundee","Dundee","","UNITED KINGDOM"
"Cornell Univ, Dept Biomed Engn, Ithaca, NY 14853 USA; Cornell Univ, Sibley Sch Mech & Aerosp Engn, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Columbia Univ, Lamont Doherty Earth Observ, Palisades, NY USA;",grid.21729.3f,"Columbia University","New York","New York","UNITED STATES"
"Cornell Univ, Dept Comp Sci, New York, NY 10022 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Autonomous Univ Barcelona, Inst Catalana Recerca & Estudis Avancats, Bellaterra, Spain;",grid.7080.f,"Autonomous University of Barcelona","Barcelona","","SPAIN"
"Rush Univ, Med Ctr, Dept Gen Surg, Chicago, IL 60612 USA;",grid.262743.6,"Rush University","Chicago","Illinois","UNITED STATES"
"Stanford Univ, Howard Hughes Med Inst, Stanford, CA 94305 USA;",grid.168010.e,"Stanford University","Stanford","California","UNITED STATES"
"Texas A&M Univ, Zachry Dept Civil Engn, College Stn, TX 77843 USA;",grid.264756.4,"Texas A&M University","College Station","Texas","UNITED STATES"
"Wake Forest Univ, Dept Phys, Winston Salem, NC 27109 USA",grid.241167.7,"Wake Forest University","Winston-Salem","North Carolina","UNITED STATES"
"Univ Notre Dame, Dept Elect Engn, Notre Dame, IN 46556 USA",grid.131063.6,"University of Notre Dame","Notre Dame","Indiana","UNITED STATES"
"Columbia Univ, New York, NY 14853 USA;",grid.21729.3f,"Columbia University","New York","New York","UNITED STATES"
"Univ Calif Berkeley, Dept Ind Engn & Operat Res, Berkeley, CA 94720 USA",grid.47840.3f,"University of California, Berkeley","Berkeley","California","UNITED STATES"
"Taishan Med Univ, Liaocheng Peoples Hosp, Dept Nucl Med, Liaocheng, Peoples R China;",grid.410638.8,"Taishan Medical University","Taishan","","CHINA"
"Yanbian Univ, Dept Chem Engn & Polymer Sci, Yanji 133002, Jilin, Peoples R China",grid.440752.0,"Yanbian University","Yanji","","CHINA"
"Cornell Univ, JGSM, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"W Virginia Univ, Dept Chem Engn, Morgantown, WV 26506 USA;",grid.268154.c,"West Virginia University","Morgantown","West Virginia","UNITED STATES"
"Hebrew Univ Jerusalem, Casali Inst Appl Chem, IL-91904 Jerusalem, Israel",grid.9619.7,"Hebrew University of Jerusalem","Jerusalem","","ISRAEL"
"Natl Univ Singapore, Dept Phys, Singapore 119260, Singapore",grid.4280.e,"National University of Singapore","Singapore","","SINGAPORE"
"Hacettepe Univ, Inst Sci, Bioengn Div, Ankara, Turkey;",grid.14442.37,"Hacettepe University","Ankara","Ankara","TURKEY"
"Australian Natl Univ, Res Sch Biol, Canberra, ACT 0200, Australia;",grid.1001.0,"Australian National University","Canberra","Australian Capital Territory","AUSTRALIA"
"Univ Rochester, Med Ctr, Dept Physiol & Pharmacol, Rochester, NY 14642 USA",grid.16416.34,"University of Rochester","Rochester","New York","UNITED STATES"
"Cornell Univ, Grad Sch Management, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Valparaiso, Escuela Ingn Civil Ocean, Valparaiso 33449, Chile;",grid.412185.b,"University of Valparaíso","Valparaíso","","CHILE"
"Purdue Univ, Coll Vet Med, W Lafayette, IN 47907 USA;",grid.169077.e,"Purdue University","West Lafayette","Indiana","UNITED STATES"
"Cornell Univ, Kavli Inst Nanoscale Sci, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Harvard Univ, Massachusetts Gen Hosp, Sch Med, Neuroprotect Res Lab, Boston, MA 02114 USA;",grid.38142.3c,"Harvard University","Cambridge","Massachusetts","UNITED STATES"
"Univ Iowa, Dept Radiol, Iowa City, IA 52242 USA;",grid.214572.7,"University of Iowa","Iowa City","Iowa","UNITED STATES"
"Univ Florida, J Crayton Pruitt Family Dept Biomed Engn, Gainesville, FL 32611 USA;",grid.15276.37,"University of Florida","Gainesville","Florida","UNITED STATES"
"Univ Wisconsin Madison, Dept Chem & Biol Engn, Madison, WI USA",grid.14003.36,"University of Wisconsin–Madison","Madison","Wisconsin","UNITED STATES"
"Univ Helsinki, Dept Forest Sci, FIN-00014 Helsinki, Finland",grid.7737.4,"University of Helsinki","Helsinki","","FINLAND"
"Indian Inst Technol Hyderabad, Dept Civil Engn, Yeddumailaram, India;",grid.459612.d,"Indian Institute of Technology Hyderabad","Sangāreddi","","INDIA"
"Univ Calif Irvine, Dept Chem Engn & Mat Sci, Irvine, CA 92697 USA;",grid.266093.8,"University of California, Irvine","Irvine","California","UNITED STATES"
"Cornell Univ, Charles H Dyson Sch Appl Econ & Management, Ithaca, NY 14850 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Dept Earth & Atmospher Sci, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Rochester, Wilmot Canc Ctr, Dept Biomed Engn, Rochester, NY 14627 USA;",grid.16416.34,"University of Rochester","Rochester","New York","UNITED STATES"
"Peking Univ, Sch Publ Hlth, Dept Occupat & Environm Hlth, Beijing 100083, Peoples R China",grid.11135.37,"Peking University","Beijing","Beijing","CHINA"
"Seoul Natl Univ, Inst Bioengn, Sch Chem & Biol Engn, Seoul 151742, South Korea;",grid.31501.36,"Seoul National University","Seoul","","SOUTH KOREA"
"Univ Texas Austin, Austin, TX 78712 USA;",grid.89336.37,"University of Texas at Austin","Austin","Texas","UNITED STATES"
"Univ Rennes 1, Inst Phys Rennes, F-35042 Rennes, France",grid.410368.8,"University of Rennes 1","Rennes","","FRANCE"
"Cornell Univ, Sch Civil & Environm Engn, Hollister Hall,220 Hollister Hall, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Ctr Theory, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"ICIN Netherlands Heart Inst, Durrer Ctr Cardiogenet Res, Utrecht, Netherlands",grid.411737.7,"ICIN Netherlands Heart Institute","Utrecht","","NETHERLANDS"
"Virginia Tech, Bradley Dept Elect & Comp Engn, Blacksburg, VA USA",grid.438526.e,"Virginia Tech","Blacksburg","Virginia","UNITED STATES"
"Emory Univ, Sch Med, Dept Anesthesiol, Div Cardiothorac Anesthesia, Atlanta, GA 30322 USA;",grid.189967.8,"Emory University","Atlanta","Georgia","UNITED STATES"
"Georgia Inst Technol, Sch Biol, Atlanta, GA 30332 USA;",grid.213917.f,"Georgia Institute of Technology","Atlanta","Georgia","UNITED STATES"
"Cornell Univ, Weill Med Coll, Dept Med, Div Hematol & Med Oncol, New York, NY 10021 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ S Carolina, Dept Elect Engn, Columbia, SC 29208 USA",grid.254567.7,"University of South Carolina","Columbia","South Carolina","UNITED STATES"
"Univ Delaware, Biotechnol Inst, Newark, DE 19711 USA;",grid.33489.35,"University of Delaware","Newark","Delaware","UNITED STATES"
"Univ Chicago, Inst Mol Engn, Chicago, IL 60637 USA",grid.170205.1,"University of Chicago","Chicago","Illinois","UNITED STATES"
"Northwestern Univ, Dept Earth & Planetary Sci, Evanston, IL 60208 USA;",grid.16753.36,"Northwestern University","Evanston","Illinois","UNITED STATES"
"Cornell Univ, Ctr Appl Math, Sch Civil & Environm Engn, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, James A Baker Inst Anim Hlth, Coll Vet Med, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Calif Santa Cruz, UARC, Santa Cruz, CA 95064 USA;",grid.205975.c,"University of California, Santa Cruz","Santa Cruz","California","UNITED STATES"
"Univ Bath, Ctr Photon & Photon Mat, Bath BA2 7AY, Avon, England",grid.7340.0,"University of Bath","Bath","Bath and North East Somerset","UNITED KINGDOM"
"Univ Rochester, Aab Inst Biomed Sci, David H Smith Ctr Vaccine Biol & Immunol, Dept Biomed Engn, Rochester, NY 14642 USA;",grid.16416.34,"University of Rochester","Rochester","New York","UNITED STATES"
"Rochester Inst Technol, Dept Mech Engn, Rochester, NY 14623 USA;",grid.262613.2,"Rochester Institute of Technology","Rochester","New York","UNITED STATES"
"James Cook Univ, Townsville, Qld 4811, Australia;",grid.1011.1,"James Cook University","Townsville","Queensland","AUSTRALIA"
"Cornell Univ, Dept Mech & Aerosp Engn, Ithaca, NY USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Kyushu Univ, Appl Mech Res Inst, Fukuoka 8168580, Japan;",grid.177174.3,"Kyushu University","Fukuoka","","JAPAN"
"Univ Washington, Dept Pediat, Seattle, WA 98195 USA",grid.34477.33,"University of Washington","Seattle","Washington","UNITED STATES"
"Columbia Univ, Coll Phys & Surg, Dept Radiol, New York, NY USA;",grid.21729.3f,"Columbia University","New York","New York","UNITED STATES"
"Univ Calif Santa Barbara, Ctr Spintron & Quantum Computat, Santa Barbara, CA 93106 USA;",grid.133342.4,"University of California, Santa Barbara","Santa Barbara","California","UNITED STATES"
"Univ Georgia, Dept Geog, Athens, GA 30602 USA;",grid.213876.9,"University of Georgia","Athens","Georgia","UNITED STATES"
"Clemson Univ, Clemson, SC USA",grid.26090.3d,"Clemson University","Clemson","South Carolina","UNITED STATES"
"Univ Toronto, Rotman Sch Management, Toronto, ON M5S 1A1, Canada;",grid.17063.33,"University of Toronto","Toronto","Ontario","CANADA"
"Univ Stavanger, Natl IOR Ctr, Dept Petr Engn, N-4036 Stavanger, Norway;",grid.18883.3a,"University of Stavanger","Stavanger","Rogaland","NORWAY"
"Hohai Univ, State Key Lab Hydrol Water Resources & Hydraul En, Nanjing 210098, Jiangsu, Peoples R China;",grid.257065.3,"Hohai University","Nanjing","","CHINA"
"Tufts Univ, Medford, MA 02155 USA;",grid.429997.8,"Tufts University","Medford","Massachusetts","UNITED STATES"
"Colorado State Univ, Dept Design & Merchandising, Ft Collins, CO 80523 USA",grid.47894.36,"Colorado State University","Fort Collins","Colorado","UNITED STATES"
"Zhejiang Univ, Dept Neurol, Affiliated Hosp 2, Sch Med, Hangzhou, Zhejiang, Peoples R China;",grid.13402.34,"Zhejiang University","Hangzhou","Zhejiang","CHINA"
"Johns Hopkins Univ, Sch Med, McKusick Nathans Inst Genet Med, Baltimore, MD 21205 USA;",grid.21107.35,"Johns Hopkins University","Baltimore","Maryland","UNITED STATES"
