name,netId,art,wosId,pmId
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397177,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-396642,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-395890,,22510685
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-395847,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-395889,,22910357
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397184,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397182,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-437369,WOS:000360593900008,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397163,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-123753,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397169,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-395885,,23527483
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-396650,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397175,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-395856,,21770659
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-395888,,22903762
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-128977,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397174,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397183,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-442170,WOS:000367270700004,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-395848,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-395833,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397180,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-442169,WOS:000367010800024,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-401066,WOS:000361252700019,26226296
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397160,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-128973,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397189,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397185,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-435358,WOS:000363781900040,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-395840,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397171,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-396648,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397170,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-395851,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397172,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-395841,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397150,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-439567,WOS:000365041300050,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-395861,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-396647,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397147,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397156,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-395852,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397181,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-396681,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-395837,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397158,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-442237,WOS:000367318600052,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-395884,,23389211
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-396643,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397168,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397159,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-395860,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397157,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-395875,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-397179,,
"Jena, Debdeep",dj326,http://scholars.cornell.edu/individual/UR-398609,,
"Gourdon, Delphine",dg434,http://scholars.cornell.edu/individual/UR-418503,,
"Gourdon, Delphine",dg434,http://scholars.cornell.edu/individual/UR-416934,,
"Gourdon, Delphine",dg434,http://scholars.cornell.edu/individual/UR-416933,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417518,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321554,WOS:000089575400007,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321603,WOS:000167363900004,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321582,WOS:000221606000024,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417525,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321596,WOS:A1983RG66500008,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417533,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417527,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321568,WOS:A1994PC30300003,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321529,WOS:000179446800001,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417513,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417549,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321608,WOS:A1993MP67000011,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-418368,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321570,WOS:A1989AQ52600006,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417535,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417550,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321535,WOS:000183708900005,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321550,WOS:A1989AJ34400002,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321566,WOS:000073575500004,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321592,WOS:A1982NZ49000007,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417515,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417543,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417534,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417539,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417542,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417520,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321560,WOS:A1988N622600001,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321545,WOS:000169985000017,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-418259,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321572,WOS:000084975800003,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321564,WOS:A1984SP44300012,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321540,WOS:000297113500021,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321606,WOS:A1991FD83100007,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417541,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417360,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321573,WOS:000074287700013,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417524,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321553,WOS:A1995RM87100001,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321538,WOS:000178383100012,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417521,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321583,WOS:A1983PY63400007,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417552,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417528,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321571,WOS:A1993KH67900015,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321569,WOS:000207078800011,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417531,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417514,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417536,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417522,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-416729,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321530,WOS:000169487900020,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417545,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417517,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321547,WOS:000076050100002,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417523,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321584,WOS:000188659600003,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417551,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417544,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417547,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321598,WOS:000173684800014,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321532,WOS:A1991FH64100002,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321542,WOS:000072662400004,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-430999,WOS:000356539400006,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321533,WOS:A1989CE80100033,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321534,WOS:A1987G187600002,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321597,WOS:A1995QV07600015,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417548,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321578,WOS:000072662400006,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417512,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321581,WOS:A1986D343500022,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321556,WOS:000171507200006,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417540,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321576,WOS:A1991GF33900003,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321599,WOS:000232011900024,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321549,WOS:A1996UX19600005,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321574,WOS:A1992JQ50400005,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321559,WOS:000207086400004,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321609,WOS:A1984TP51100008,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417553,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417511,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417532,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321539,WOS:000071334000026,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321565,WOS:000080422000009,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321537,WOS:000227056400021,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321531,WOS:000293814900003,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321607,WOS:000174317200008,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-418369,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321544,WOS:A1982PA74600017,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321575,WOS:000233443200010,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321579,WOS:A1996UK29400007,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417526,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321590,WOS:000078123700026,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417529,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-390190,WOS:000346150400002,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417537,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-416103,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321591,WOS:A1989R436000019,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321546,WOS:A1986A986700001,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321577,WOS:A1986AWT9000003,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321557,WOS:A1994NL92400021,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321552,WOS:000186687300010,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321555,WOS:A1993LC85400014,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321548,WOS:000175120500004,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321588,WOS:000165606900019,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321586,WOS:A1990CW50500025,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321595,WOS:A1988N534600008,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417530,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321585,WOS:000227711100010,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417519,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-417516,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-415300,,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321558,WOS:000187434500030,
"Johnson, Charles R.",crj2,http://scholars.cornell.edu/individual/UR-321551,WOS:000177023100008,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367373,WOS:A1995RK57600029,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367345,WOS:A1996VD63200033,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367376,WOS:000184064600025,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367393,WOS:000221117300004,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367344,WOS:A1995QJ64200024,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-308262,WOS:A1988N799600020,10038375
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367380,WOS:000077792600011,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-308248,WOS:000255456800020,18447534
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367388,WOS:000223678000028,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367385,WOS:A1983QE22600091,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367336,WOS:A1986E871000006,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-415236,,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367357,WOS:000183395300008,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367358,WOS:A1992JW93700073,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-65708,WOS:A1993LJ15400040,10005966
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-262062,WOS:A1996UT34100019,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367352,WOS:000264156300080,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367384,WOS:A1988R375200008,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367348,WOS:A1988M650700005,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367397,WOS:000179042200028,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367377,WOS:A1990DP72600016,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-308260,WOS:A1990DY76000015,10042268
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367389,WOS:A1983QF94000009,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-122792,WOS:A1991GF44300054,9998424
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367359,WOS:000073623700070,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367370,WOS:000172956700005,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367349,WOS:A1991FH09700026,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367366,WOS:A1993MA20000036,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367351,WOS:A1992HD56900030,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-299364,WOS:A1997XP10600032,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367387,WOS:000071184700039,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-239800,WOS:000282644600040,20929772
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367347,WOS:A1993KV48700020,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367335,WOS:A1989T862700208,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367355,WOS:A1985AKX4900109,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-308259,WOS:A1991GN30400037,9998832
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-360385,WOS:000084055800007,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367374,WOS:000080354300062,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367341,WOS:000221657300013,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-308263,WOS:A1989AX79600022,10040759
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367364,WOS:A1994NK02600011,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367392,WOS:A1990CT09900014,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367346,WOS:A1991GW01800036,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-308246,WOS:000306673800011,22725269
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-262054,WOS:000260778100083,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-308266,WOS:A1986C835100014,10033071
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367361,WOS:000083277500023,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367398,WOS:000225364000013,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367375,WOS:A1988M031300007,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367350,WOS:A1991FB60300017,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-299320,WOS:000242100200078,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367383,WOS:A1990EB65800015,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367360,WOS:000177911200032,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367343,WOS:A1996UG87600044,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-418049,,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367381,WOS:A1983RL79300032,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367391,WOS:000074643200044,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367342,WOS:A1988L604200011,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-417341,,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367337,WOS:A1983QE14100018,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-65707,WOS:A1996UF06300051,9982341
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367367,WOS:A1993LX89100036,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367369,WOS:A1983RL18100007,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367362,WOS:000165955500005,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367394,WOS:000085878100056,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367379,WOS:A1989AF63400016,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367372,WOS:A1984SW59100015,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367368,WOS:000087914100051,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367339,WOS:000222217500044,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367353,WOS:A1991FV06900024,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367334,WOS:000088691100008,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367399,WOS:A1982MW88400011,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-261976,WOS:000177548500031,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-308265,WOS:A1986C602500016,10033006
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367371,WOS:A1993KY56700018,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367354,WOS:000188080600012,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367356,WOS:A1995RT78700021,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367378,WOS:000079583000023,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367365,WOS:A1997YE45800020,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-308264,WOS:A1988M616000030,10038005
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367382,WOS:A1983QA40700043,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-262060,WOS:A1993MJ98500004,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367395,WOS:A1994MT00900015,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367390,WOS:A1988Q417600016,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-308261,WOS:A1991FK19100055,9996687
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367340,WOS:A1997XC34800011,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-261951,WOS:000170593900025,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-262042,WOS:000304489900023,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367373,WOS:A1995RK57600029,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367345,WOS:A1996VD63200033,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367376,WOS:000184064600025,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367393,WOS:000221117300004,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367344,WOS:A1995QJ64200024,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-308262,WOS:A1988N799600020,10038375
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367380,WOS:000077792600011,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-308248,WOS:000255456800020,18447534
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367388,WOS:000223678000028,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367385,WOS:A1983QE22600091,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367336,WOS:A1986E871000006,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-415236,,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367357,WOS:000183395300008,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367358,WOS:A1992JW93700073,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-65708,WOS:A1993LJ15400040,10005966
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-262062,WOS:A1996UT34100019,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367352,WOS:000264156300080,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367384,WOS:A1988R375200008,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367348,WOS:A1988M650700005,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367397,WOS:000179042200028,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367377,WOS:A1990DP72600016,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-308260,WOS:A1990DY76000015,10042268
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367389,WOS:A1983QF94000009,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-122792,WOS:A1991GF44300054,9998424
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367359,WOS:000073623700070,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367370,WOS:000172956700005,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367349,WOS:A1991FH09700026,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367366,WOS:A1993MA20000036,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-367351,WOS:A1992HD56900030,
"Thompson, Michael Olgar",mot1,http://scholars.cornell.edu/individual/UR-299364,WOS:A1997XP10600032,
